network,infection_probability,source_vertex,mean_total_infected,median_total_infected,variance_total_infected,std_total_infected,skewness_total_infected,min_total_infected,max_total_infected,mean_final_tick
graf_real_100_1000,0.01,4,1.34,1.0,0.6509090909090914,0.8067893720848655,2.715241774850087,1,5,1.28
graf_real_100_1000,0.01,62,1.34,1.0,0.6105050505050507,0.7813482261482717,2.8180694892883245,1,5,1.3
graf_real_100_1000,0.01,70,1.34,1.0,0.46909090909090906,0.6849021164304495,2.5248312219375015,1,5,1.32
graf_real_100_1000,0.01,95,1.34,1.0,0.5498989898989899,0.7415517445863032,3.4512529422249107,1,6,1.31
graf_real_100_1000,0.01,26,1.33,1.0,0.6677777777777776,0.8171767114754174,3.2857437756117376,1,6,1.3
graf_real_100_1000,0.01,84,1.33,1.0,0.42535353535353543,0.652191333393457,1.9958534243558275,1,4,1.3
graf_real_100_1000,0.01,85,1.33,1.0,0.5465656565656563,0.7393007889659365,2.750708877189136,1,5,1.28
graf_real_100_1000,0.01,31,1.32,1.0,0.6036363636363637,0.776940386153509,3.3263534444899934,1,6,1.29
graf_real_100_1000,0.01,64,1.32,1.0,0.3814141414141415,0.6175873552900363,2.296066190021878,1,4,1.29
graf_real_100_1000,0.01,78,1.32,1.0,0.5834343434343435,0.7638287395970013,3.128699067277026,1,5,1.28
graf_real_100_1000,0.01,83,1.32,1.0,0.644040404040404,0.8025212794938238,3.0613706579609814,1,5,1.27
graf_real_100_1000,0.01,47,1.31,1.0,0.37767676767676767,0.6145541210314741,2.364630327739977,1,4,1.28
graf_real_100_1000,0.01,22,1.3,1.0,0.4343434343434344,0.6590473688161075,2.182033743819248,1,4,1.27
graf_real_100_1000,0.01,23,1.3,1.0,0.4949494949494951,0.7035264706814486,3.054760025864319,1,5,1.26
graf_real_100_1000,0.01,66,1.3,1.0,0.3939393939393938,0.6276459144608477,2.1760311803128785,1,4,1.26
graf_real_100_1000,0.01,71,1.3,1.0,0.37373737373737376,0.6113406364191519,2.4360303530782077,1,4,1.29
graf_real_100_1000,0.01,100,1.3,1.0,0.3131313131313131,0.5595813731096784,1.729403411171431,1,3,1.28
graf_real_100_1000,0.01,19,1.29,1.0,0.45040404040404036,0.6711214796175431,3.060947598752188,1,5,1.27
graf_real_100_1000,0.01,48,1.29,1.0,0.38979797979797975,0.6243380332784314,2.4982825403268905,1,4,1.24
graf_real_100_1000,0.01,57,1.29,1.0,0.5918181818181819,0.7692971999287284,2.979009585678603,1,5,1.26
graf_real_100_1000,0.01,88,1.29,1.0,0.43020202020202025,0.6558978733019495,3.123458889958296,1,5,1.24
graf_real_100_1000,0.01,67,1.28,1.0,0.3248484848484849,0.5699548094792121,1.9367648007839429,1,3,1.28
graf_real_100_1000,0.01,74,1.28,1.0,0.48646464646464643,0.697470176039554,3.9294302149478657,1,6,1.25
graf_real_100_1000,0.01,17,1.27,1.0,0.4819191919191919,0.694203998777875,3.0928092964624234,1,5,1.26
graf_real_100_1000,0.01,40,1.27,1.0,0.30010101010101,0.5478147589295217,1.941471716978197,1,3,1.27
graf_real_100_1000,0.01,61,1.27,1.0,0.36070707070707064,0.6005889365506749,2.669443283564022,1,4,1.26
graf_real_100_1000,0.01,80,1.27,1.0,0.4213131313131315,0.6490863820117716,3.0622203096896405,1,5,1.23
graf_real_100_1000,0.01,91,1.27,1.0,0.25969696969696976,0.5096047190685834,1.7294996421050501,1,3,1.26
graf_real_100_1000,0.01,28,1.26,1.0,0.37616161616161625,0.6133201579612529,2.73397394657937,1,4,1.25
graf_real_100_1000,0.01,42,1.26,1.0,0.4367676767676767,0.6608840115842392,3.303513498404224,1,5,1.23
graf_real_100_1000,0.01,50,1.26,1.0,0.3155555555555556,0.5617433182117573,2.43490419594838,1,4,1.24
graf_real_100_1000,0.01,13,1.25,1.0,0.5126262626262627,0.7159792333764037,4.138674487043757,1,6,1.22
graf_real_100_1000,0.01,14,1.25,1.0,0.3308080808080807,0.5751591786697667,2.539310718550856,1,4,1.21
graf_real_100_1000,0.01,16,1.25,1.0,0.351010101010101,0.5924610544247622,2.8436884022899496,1,4,1.23
graf_real_100_1000,0.01,24,1.25,1.0,0.33080808080808083,0.5751591786697668,2.539310718550854,1,4,1.23
graf_real_100_1000,0.01,53,1.25,1.0,0.3712121212121214,0.6092717958449426,2.819815662160929,1,4,1.22
graf_real_100_1000,0.01,63,1.25,1.0,0.2904040404040404,0.5388914922357194,2.494522293521837,1,4,1.25
graf_real_100_1000,0.01,87,1.25,1.0,0.3106060606060607,0.5573204290227128,2.5230947077489043,1,4,1.23
graf_real_100_1000,0.01,10,1.24,1.0,0.42666666666666675,0.6531972647421809,4.593503347073394,1,6,1.21
graf_real_100_1000,0.01,32,1.24,1.0,0.2246464646464647,0.4739688435398098,1.801002654783636,1,3,1.24
graf_real_100_1000,0.01,39,1.24,1.0,0.4266666666666667,0.6531972647421809,3.484004354987726,1,5,1.21
graf_real_100_1000,0.01,34,1.23,1.0,0.3405050505050506,0.5835281060112277,3.035868402093732,1,4,1.21
graf_real_100_1000,0.01,35,1.23,1.0,0.2192929292929293,0.4682872294787989,1.8872879681907837,1,3,1.23
graf_real_100_1000,0.01,43,1.23,1.0,0.32030303030303026,0.5659532050470518,2.723726508823672,1,4,1.2
graf_real_100_1000,0.01,46,1.23,1.0,0.34050505050505064,0.5835281060112277,3.0358684020937314,1,4,1.2
graf_real_100_1000,0.01,89,1.23,1.0,0.3001010101010101,0.5478147589295218,2.7136817382164664,1,4,1.21
graf_real_100_1000,0.01,7,1.22,1.0,0.2137373737373737,0.4623173950192375,1.9786828967508456,1,3,1.22
graf_real_100_1000,0.01,27,1.22,1.0,0.33494949494949505,0.578748213776505,2.820667226087912,1,4,1.19
graf_real_100_1000,0.01,41,1.22,1.0,0.21373737373737378,0.4623173950192376,1.9786828967508454,1,3,1.22
graf_real_100_1000,0.01,59,1.22,1.0,0.37535353535353555,0.6126610281008051,3.33508520324128,1,4,1.2
graf_real_100_1000,0.01,101,1.22,1.0,0.3147474747474747,0.5610235955354059,3.1735948739909237,1,4,1.21
graf_real_100_1000,0.01,5,1.21,1.0,0.24838383838383835,0.49838121792844314,2.379848890994,1,3,1.19
graf_real_100_1000,0.01,44,1.21,1.0,0.20797979797979793,0.4560480215720686,2.075823334078124,1,3,1.2
graf_real_100_1000,0.01,68,1.21,1.0,0.3493939393939394,0.5910955416799719,3.2081628855392657,1,4,1.19
graf_real_100_1000,0.01,69,1.21,1.0,0.2685858585858586,0.5182526976156117,2.9117348425912644,1,4,1.18
graf_real_100_1000,0.01,15,1.2,1.0,0.3434343434343433,0.5860327153276883,3.6258213652591946,1,4,1.19
graf_real_100_1000,0.01,20,1.2,1.0,0.2424242424242425,0.492365963917331,2.486950532031416,1,3,1.2
graf_real_100_1000,0.01,33,1.2,1.0,0.282828282828283,0.5318160234783106,3.042548043525171,1,4,1.18
graf_real_100_1000,0.01,2,1.19,1.0,0.2968686868686869,0.5448565745851718,3.1581969757159527,1,4,1.17
graf_real_100_1000,0.01,6,1.19,1.0,0.27666666666666667,0.5259911279353167,3.591094642604777,1,4,1.18
graf_real_100_1000,0.01,8,1.19,1.0,0.31707070707070695,0.5630903187506485,4.180939303904599,1,5,1.17
graf_real_100_1000,0.01,25,1.19,1.0,0.21606060606060604,0.4648231987117317,2.475626124650722,1,3,1.18
graf_real_100_1000,0.01,81,1.19,1.0,0.2362626262626263,0.4860685407045248,2.6011868151820403,1,3,1.19
graf_real_100_1000,0.01,90,1.19,1.0,0.21606060606060606,0.4648231987117318,2.4756261246507214,1,3,1.18
graf_real_100_1000,0.01,9,1.18,1.0,0.3309090909090908,0.5752469825293226,3.5588978889267118,1,4,1.16
graf_real_100_1000,0.01,30,1.18,1.0,0.25010101010101005,0.5001009999000302,3.3001147562664372,1,4,1.17
graf_real_100_1000,0.01,36,1.18,1.0,0.2096969696969697,0.45792681696639004,3.2422721581413887,1,4,1.17
graf_real_100_1000,0.01,55,1.18,1.0,0.2501010101010101,0.5001009999000303,3.300114756266439,1,4,1.15
graf_real_100_1000,0.01,98,1.18,1.0,0.20969696969696972,0.4579268169663901,2.598248608534405,1,3,1.16
graf_real_100_1000,0.01,99,1.18,1.0,0.2298989898989898,0.47947783045620557,2.723453374232065,1,3,1.16
graf_real_100_1000,0.01,21,1.17,1.0,0.20313131313131305,0.4507009131689363,2.7304342291333215,1,3,1.16
graf_real_100_1000,0.01,45,1.17,1.0,0.2435353535353536,0.4934930126509935,3.448719399021178,1,4,1.16
graf_real_100_1000,0.01,51,1.17,1.0,0.2233333333333334,0.4725815626252609,2.854801075810381,1,3,1.16
graf_real_100_1000,0.01,52,1.17,1.0,0.283939393939394,0.5328596381218923,3.826703197391306,1,4,1.16
graf_real_100_1000,0.01,58,1.17,1.0,0.20313131313131313,0.4507009131689364,2.730434229133323,1,3,1.15
graf_real_100_1000,0.01,75,1.17,1.0,0.18292929292929289,0.42770234150550646,2.5389500327115417,1,3,1.17
graf_real_100_1000,0.01,93,1.17,1.0,0.24353535353535352,0.4934930126509934,3.4487193990211784,1,4,1.17
graf_real_100_1000,0.01,94,1.17,1.0,0.36474747474747476,0.6039432711335352,4.402564813274909,1,5,1.16
graf_real_100_1000,0.01,96,1.17,1.0,0.3041414141414141,0.5514901759246615,3.757857564276709,1,4,1.15
graf_real_100_1000,0.01,18,1.16,1.0,0.33777777777777784,0.5811865258054232,4.701163203861086,1,5,1.15
graf_real_100_1000,0.01,76,1.16,1.0,0.1963636363636363,0.4431293675255978,2.8735820733623183,1,3,1.16
graf_real_100_1000,0.01,12,1.15,1.0,0.2702020202020201,0.5198095999517709,4.1554116889340795,1,4,1.14
graf_real_100_1000,0.01,79,1.15,1.0,0.1893939393939394,0.4351941398892446,3.0293775262559732,1,3,1.14
graf_real_100_1000,0.01,29,1.14,1.0,0.16202020202020198,0.40251733132897766,3.0011140219900345,1,3,1.12
graf_real_100_1000,0.01,3,1.13,1.0,0.1546464646464646,0.39325114703769726,3.1878925720441518,1,3,1.12
graf_real_100_1000,0.01,97,1.13,1.0,0.3364646464646463,0.5800557270337449,6.643143260352205,1,6,1.11
graf_real_100_1000,0.01,77,1.12,1.0,0.1672727272727273,0.40898988651643614,3.595616628949004,1,3,1.12
graf_real_100_1000,0.01,56,1.1,1.0,0.11111111111111109,0.3333333333333333,3.5064935064935074,1,3,1.09
graf_real_100_1000,0.01,60,1.1,1.0,0.0909090909090909,0.30151134457776363,2.7074488084533876,1,2,1.1
graf_real_100_1000,0.01,11,1.09,1.0,0.1433333333333333,0.37859388972001823,5.526475272957908,1,4,1.08
graf_real_100_1000,0.04,10,5.68,2.5,46.522828282828286,6.820764494015923,2.0185077832015312,1,37,3.42
graf_real_100_1000,0.04,29,5.49,3.0,38.373636363636365,6.194645781934296,1.7837749830148253,1,30,3.51
graf_real_100_1000,0.04,54,5.28,2.0,52.345050505050516,7.234987940905674,2.9652659623346618,1,47,2.88
graf_real_100_1000,0.04,72,5.22,2.0,36.09252525252525,6.007705489829312,1.9743465135545928,1,29,3.36
graf_real_100_1000,0.04,37,5.19,2.5,46.741313131313134,6.836761889324005,2.783954142974872,1,37,3.22
graf_real_100_1000,0.04,43,5.17,2.5,44.72838383838384,6.687928217197299,2.822428633085849,1,40,3.27
graf_real_100_1000,0.04,80,5.12,2.5,45.621818181818156,6.75439251019795,3.0300505422237696,1,40,3.18
graf_real_100_1000,0.04,41,5.05,3.0,32.69444444444443,5.717905599469479,2.4790635212959824,1,32,3.14
graf_real_100_1000,0.04,91,5.01,2.5,38.83828282828284,6.232036812173275,2.5941306348569095,1,34,3.07
graf_real_100_1000,0.04,74,4.99,3.0,27.222121212121216,5.217482267542575,2.0130746955140113,1,28,3.23
graf_real_100_1000,0.04,4,4.97,3.0,27.968787878787886,5.288552531533358,1.4717240368379276,1,22,3.21
graf_real_100_1000,0.04,49,4.8,2.0,39.73737373737374,6.303758699170975,2.7130469917701223,1,36,2.9
graf_real_100_1000,0.04,70,4.72,2.0,37.63797979797979,6.134980016102725,2.3513293223121843,1,33,2.83
graf_real_100_1000,0.04,89,4.72,2.0,41.84000000000002,6.468384651518493,3.2099971597865884,1,40,3.0
graf_real_100_1000,0.04,28,4.55,2.0,35.28030303030304,5.939722470814864,2.1699485726210237,1,26,2.97
graf_real_100_1000,0.04,38,4.54,2.0,31.705454545454547,5.630759677472885,2.7539119989659047,1,33,2.9
graf_real_100_1000,0.04,27,4.51,2.0,38.09080808080809,6.1717751158648095,2.7115705639038206,1,35,2.96
graf_real_100_1000,0.04,21,4.4,2.0,44.58585858585859,6.677264304028903,3.6441243729199804,1,46,2.82
graf_real_100_1000,0.04,73,4.37,3.0,27.326363636363634,5.227462447150016,2.8256618511660823,1,33,3.0
graf_real_100_1000,0.04,20,4.36,1.5,41.86909090909089,6.470632960467692,2.3249607668068215,1,28,2.71
graf_real_100_1000,0.04,16,4.33,2.0,32.70818181818182,5.719106732539778,2.717419830072672,1,32,2.86
graf_real_100_1000,0.04,64,4.31,2.5,22.781717171717165,4.773019712060402,1.760853112906173,1,21,2.92
graf_real_100_1000,0.04,68,4.27,2.0,31.12838383838384,5.579281659710669,2.4524157759799454,1,28,2.88
graf_real_100_1000,0.04,90,4.21,2.0,21.339292929292927,4.619447253654156,1.7280903930038571,1,21,2.87
graf_real_100_1000,0.04,67,4.17,2.0,23.94050505050506,4.89290353987334,2.438211727860374,1,26,2.82
graf_real_100_1000,0.04,88,4.14,2.0,21.91959595959596,4.681836814712358,2.015382133128662,1,23,2.77
graf_real_100_1000,0.04,53,4.09,2.0,26.567575757575757,5.154374429314944,3.1997044767713336,1,34,2.72
graf_real_100_1000,0.04,86,4.09,2.0,33.55747474747475,5.792881385586516,3.3301925282132157,1,34,2.64
graf_real_100_1000,0.04,83,4.08,2.0,26.80161616161616,5.177027734290802,2.9462016909118476,1,29,2.8
graf_real_100_1000,0.04,95,4.08,2.0,45.79151515151513,6.766942821652561,4.043845595697325,1,46,2.6
graf_real_100_1000,0.04,23,4.07,2.0,20.7930303030303,4.559937532799139,1.8322406974431633,1,22,2.84
graf_real_100_1000,0.04,99,4.07,2.0,26.126363636363635,5.1113954685940355,3.0701601009874073,1,35,2.59
graf_real_100_1000,0.04,22,4.06,2.0,28.92565656565657,5.37825776303596,2.332715100241747,1,27,2.75
graf_real_100_1000,0.04,7,4.03,2.0,16.33242424242425,4.041339411930684,1.9724991817469661,1,23,2.83
graf_real_100_1000,0.04,42,4.03,2.0,28.23141414141413,5.313324208197175,2.9228820286632478,1,28,2.8
graf_real_100_1000,0.04,26,3.97,2.0,28.211212121212107,5.31142279631476,2.5004310388243907,1,29,2.54
graf_real_100_1000,0.04,36,3.97,2.0,23.564747474747474,4.854353455893738,2.5152527121864834,1,27,2.77
graf_real_100_1000,0.04,48,3.97,2.0,20.45363636363637,4.522569663768196,3.135417431392976,1,32,2.78
graf_real_100_1000,0.04,82,3.97,2.0,22.797070707070706,4.774627808224501,2.601810353280978,1,29,2.7
graf_real_100_1000,0.04,39,3.95,1.0,39.70454545454544,6.301154295408535,3.5181060173355463,1,39,2.54
graf_real_100_1000,0.04,100,3.91,2.0,21.799898989898992,4.669036194965615,2.441058976034197,1,24,2.71
graf_real_100_1000,0.04,66,3.86,2.0,23.17212121212121,4.813742952435372,2.788357280592728,1,28,2.72
graf_real_100_1000,0.04,30,3.85,2.0,26.957070707070688,5.192019906266798,3.0274715104926866,1,33,2.63
graf_real_100_1000,0.04,84,3.85,2.0,24.290404040404034,4.928529602265166,2.8581938079039446,1,32,2.57
graf_real_100_1000,0.04,24,3.83,2.0,35.49606060606061,5.957857048139088,2.8836225196212255,1,28,2.43
graf_real_100_1000,0.04,31,3.83,1.5,27.09202020202021,5.204999539098943,2.6073323981331162,1,26,2.59
graf_real_100_1000,0.04,79,3.83,2.0,26.667777777777765,5.1640853766933175,3.044510799080393,1,32,2.65
graf_real_100_1000,0.04,13,3.8,2.0,34.80808080808082,5.899837354375188,3.6924100371157182,1,34,2.55
graf_real_100_1000,0.04,55,3.79,2.0,35.5211111111111,5.959958985690346,4.278932381494782,1,45,2.45
graf_real_100_1000,0.04,65,3.79,2.0,20.430202020202024,4.5199780995268135,2.3024498686476784,1,23,2.62
graf_real_100_1000,0.04,8,3.78,2.0,24.456161616161623,4.945317140099473,2.319855032353202,1,24,2.56
graf_real_100_1000,0.04,92,3.77,2.0,22.40111111111111,4.7329812075594715,2.979689802373346,1,26,2.57
graf_real_100_1000,0.04,9,3.76,2.0,24.265050505050503,4.925956811123145,2.5458179615368333,1,29,2.71
graf_real_100_1000,0.04,56,3.76,1.0,46.72969696969697,6.8359122997371,3.908039639714557,1,44,2.52
graf_real_100_1000,0.04,85,3.75,2.0,21.74494949494949,4.663148024130211,2.7452346968868038,1,29,2.55
graf_real_100_1000,0.04,40,3.72,2.0,24.486464646464643,4.948380002229482,3.190990331856105,1,34,2.6
graf_real_100_1000,0.04,75,3.72,1.0,27.65818181818182,5.2591046593675825,2.843501783599308,1,26,2.57
graf_real_100_1000,0.04,76,3.71,1.0,26.632222222222218,5.160641648305201,2.899520794871979,1,29,2.46
graf_real_100_1000,0.04,14,3.69,2.0,21.12515151515152,4.596210560358557,2.6282797327481284,1,24,2.64
graf_real_100_1000,0.04,51,3.68,2.0,26.26020202020202,5.124470901488467,2.8259189151753077,1,26,2.58
graf_real_100_1000,0.04,61,3.67,2.0,17.6980808080808,4.206908699755772,2.0783669894732557,1,18,2.52
graf_real_100_1000,0.04,17,3.64,2.0,21.364040404040395,4.622125096104647,2.4753413835967533,1,25,2.6
graf_real_100_1000,0.04,47,3.64,2.0,13.081212121212124,3.61679583626338,1.5514099266907257,1,14,2.68
graf_real_100_1000,0.04,19,3.63,1.0,25.81121212121211,5.080473611899988,2.615708493344841,1,25,2.47
graf_real_100_1000,0.04,78,3.57,2.0,19.92434343434343,4.4636692792301975,2.1502466657292887,1,19,2.39
graf_real_100_1000,0.04,15,3.52,1.0,23.363232323232314,4.8335527640889895,2.9539136447062315,1,27,2.43
graf_real_100_1000,0.04,52,3.5,1.0,23.141414141414145,4.810552373835478,3.0406768007872076,1,29,2.37
graf_real_100_1000,0.04,44,3.49,1.0,24.151414141414136,4.914408829291081,2.827932421079335,1,25,2.52
graf_real_100_1000,0.04,63,3.48,1.0,30.09050505050504,5.485481296158528,3.265677320406341,1,30,2.46
graf_real_100_1000,0.04,32,3.44,2.0,13.602424242424245,3.6881464507831363,2.7596388419296836,1,24,2.54
graf_real_100_1000,0.04,50,3.44,1.5,23.218585858585858,4.81856678469707,3.4880310111083586,1,31,2.45
graf_real_100_1000,0.04,97,3.43,1.0,23.52030303030302,4.84977350298991,2.4387401093248173,1,26,2.37
graf_real_100_1000,0.04,57,3.41,2.0,21.47666666666667,4.634292466673491,3.3148133997055624,1,31,2.47
graf_real_100_1000,0.04,3,3.37,1.5,18.37686868686869,4.286825012391885,2.778002336311612,1,24,2.5
graf_real_100_1000,0.04,58,3.36,1.0,21.283232323232323,4.6133753720277655,2.6245353868563823,1,26,2.29
graf_real_100_1000,0.04,18,3.35,1.0,28.613636363636363,5.3491715586281545,3.6381833003536554,1,31,2.34
graf_real_100_1000,0.04,71,3.32,1.0,25.128888888888888,5.012872319228657,3.834130919507876,1,35,2.33
graf_real_100_1000,0.04,46,3.3,2.0,19.585858585858592,4.42559132612339,4.658748725112899,1,36,2.46
graf_real_100_1000,0.04,94,3.24,1.0,19.67919191919192,4.436123523887936,2.6975769270422183,1,21,2.36
graf_real_100_1000,0.04,35,3.21,1.0,26.369595959595962,5.135133489949016,3.4386307637132694,1,31,2.28
graf_real_100_1000,0.04,101,3.21,2.0,14.450404040404043,3.8013687061904484,2.7708001454875975,1,23,2.45
graf_real_100_1000,0.04,5,3.16,1.0,15.287272727272724,3.9098942092175237,2.6844326864576993,1,23,2.31
graf_real_100_1000,0.04,93,3.06,1.0,15.996363636363634,3.9995454287160728,2.6644897752200896,1,21,2.31
graf_real_100_1000,0.04,98,3.01,1.0,19.181717171717164,4.379693730355716,4.446026915784741,1,32,2.2
graf_real_100_1000,0.04,6,2.96,1.0,12.13979797979798,3.4842212874325273,2.1965952510672997,1,16,2.23
graf_real_100_1000,0.04,96,2.88,1.0,18.288484848484842,4.276503811349271,3.647330007078759,1,27,2.1
graf_real_100_1000,0.04,12,2.85,1.0,17.21969696969697,4.149662271763447,4.014404138608699,1,26,2.21
graf_real_100_1000,0.04,60,2.84,1.0,19.0650505050505,4.366354372362658,4.50823981926438,1,31,2.2
graf_real_100_1000,0.04,62,2.84,1.0,13.448888888888883,3.6672726771933504,3.1860370103101925,1,23,2.14
graf_real_100_1000,0.04,87,2.79,1.0,12.975656565656575,3.602173866661155,3.115310630268674,1,22,2.15
graf_real_100_1000,0.04,34,2.71,1.0,14.288787878787883,3.7800513063697805,3.8227229489271664,1,27,2.06
graf_real_100_1000,0.04,81,2.71,1.0,10.49080808080808,3.2389516947321213,3.1616847368001695,1,22,2.06
graf_real_100_1000,0.04,33,2.69,1.0,8.963535353535352,2.9939163905385455,2.576109604419825,1,17,2.17
graf_real_100_1000,0.04,11,2.68,2.0,9.371313131313128,3.0612600561391594,3.7932955850145507,1,21,2.13
graf_real_100_1000,0.04,2,2.53,1.0,12.009191919191919,3.4654281004216374,3.5668363234428915,1,23,2.0
graf_real_100_1000,0.04,69,2.47,1.0,10.595050505050505,3.2550039178241406,3.76866360404195,1,19,1.98
graf_real_100_1000,0.04,59,2.44,1.0,7.622626262626262,2.7609104046720283,2.8912178886982836,1,16,2.03
graf_real_100_1000,0.04,25,2.43,1.0,15.257676767676765,3.9061076236679355,5.365853126624599,1,32,1.94
graf_real_100_1000,0.04,77,2.21,1.0,9.480707070707073,3.079075684472058,4.035309350765449,1,23,1.77
graf_real_100_1000,0.04,45,2.03,1.0,10.635454545454545,3.2612044623811225,5.147050581715176,1,24,1.64
graf_real_100_1000,0.1,4,75.79,80.0,326.32919191919194,18.064583912152308,-3.4440483569520515,1,94,10.61
graf_real_100_1000,0.1,85,74.05,81.5,552.2904040404039,23.500859644710957,-2.5961138234704135,1,92,10.42
graf_real_100_1000,0.1,65,73.18,80.0,537.5026262626263,23.184102878106504,-2.629489340230231,1,91,10.0
graf_real_100_1000,0.1,43,72.86,79.0,569.9195959595962,23.87298883591236,-2.474695736254136,1,95,9.75
graf_real_100_1000,0.1,49,72.24,79.0,535.6791919191918,23.14474436927727,-2.3621424453711746,1,92,9.75
graf_real_100_1000,0.1,55,71.75,80.0,623.2601010101013,24.965177768445816,-2.285213031314668,1,93,9.86
graf_real_100_1000,0.1,16,71.47,80.0,692.837474747475,26.321806069255107,-2.1443761603447595,1,92,9.97
graf_real_100_1000,0.1,86,71.25,81.0,735.3409090909091,27.117170005199824,-2.036880381577793,1,93,9.88
graf_real_100_1000,0.1,63,70.92,80.0,667.1652525252526,25.829542243819432,-2.16048384639529,1,92,10.36
graf_real_100_1000,0.1,80,70.88,78.5,575.2581818181817,23.984540475443378,-2.3453085071195043,1,92,9.87
graf_real_100_1000,0.1,84,70.49,79.5,727.7473737373732,26.97679324414548,-2.0710906913459843,1,90,10.01
graf_real_100_1000,0.1,70,70.46,80.0,749.8468686868687,27.383331950054373,-2.000255590040494,1,91,9.7
graf_real_100_1000,0.1,68,70.16,79.5,724.8226262626262,26.92253008657667,-2.0291033213741247,1,92,10.3
graf_real_100_1000,0.1,89,70.01,78.0,688.171616161616,26.233025295638626,-2.0121479860389475,1,94,9.7
graf_real_100_1000,0.1,54,69.87,80.0,768.2960606060606,27.718153989868455,-1.9690335635887672,1,92,9.81
graf_real_100_1000,0.1,76,69.78,79.5,728.294545454546,26.986932864898634,-2.0549503750019564,1,92,9.68
graf_real_100_1000,0.1,38,69.65,79.5,723.3611111111114,26.8953734146063,-2.0063130557901476,1,92,9.87
graf_real_100_1000,0.1,7,69.59,80.0,801.6180808080805,28.312860696299847,-1.8816579259408055,1,94,9.88
graf_real_100_1000,0.1,74,69.07,79.0,724.429393939394,26.915226061458114,-1.9193392127313975,1,91,9.35
graf_real_100_1000,0.1,73,69.06,80.0,770.8852525252527,27.764820412263656,-1.8593986293846394,1,94,9.72
graf_real_100_1000,0.1,91,69.0,78.0,726.1212121212118,26.946636378613412,-2.028160136141025,1,92,9.35
graf_real_100_1000,0.1,5,68.76,80.0,800.2852525252524,28.289313397911453,-1.855625667679659,1,92,9.76
graf_real_100_1000,0.1,14,68.68,79.0,771.2096969696969,27.77066252306014,-1.9039969762527615,1,90,9.8
graf_real_100_1000,0.1,10,68.65,79.0,762.0681818181822,27.60558243939407,-1.9665783729676,1,92,9.8
graf_real_100_1000,0.1,22,68.48,79.5,853.7066666666666,29.218259131349125,-1.7544753461454843,1,93,9.97
graf_real_100_1000,0.1,101,68.44,80.0,828.0670707070707,28.77615455037505,-1.7790571903051609,1,93,9.97
graf_real_100_1000,0.1,29,68.22,78.5,810.1127272727276,28.46247928892927,-1.8196404053512918,1,92,9.88
graf_real_100_1000,0.1,100,68.1,80.5,828.0505050505045,28.77586671241206,-1.822043241720268,1,92,9.25
graf_real_100_1000,0.1,92,67.91,80.0,860.8099999999997,29.339563732271134,-1.7498870329858764,1,91,9.2
graf_real_100_1000,0.1,95,67.84,80.0,875.812525252525,29.594129912070823,-1.7377211286723329,1,91,9.55
graf_real_100_1000,0.1,41,67.68,80.0,914.4824242424241,30.240410450958237,-1.6085509205641952,1,93,9.25
graf_real_100_1000,0.1,72,67.65,78.5,826.6136363636363,28.750889314308807,-1.7648171060849507,1,93,9.44
graf_real_100_1000,0.1,88,67.63,78.0,839.8718181818183,28.980542061559483,-1.6983318231650333,1,92,9.79
graf_real_100_1000,0.1,24,67.58,79.0,871.155151515151,29.51533756397089,-1.7416317338154075,1,93,9.69
graf_real_100_1000,0.1,42,67.43,80.5,921.1768686868684,30.3508956817895,-1.6330066895125028,1,93,9.82
graf_real_100_1000,0.1,50,67.23,80.0,985.6738383838382,31.395442955687663,-1.5906232917455216,1,95,9.5
graf_real_100_1000,0.1,64,67.1,79.0,853.666666666667,29.217574619852808,-1.6923618941224332,1,95,9.54
graf_real_100_1000,0.1,66,67.08,80.0,934.5389898989904,30.57023045217341,-1.6012044529485556,1,92,8.91
graf_real_100_1000,0.1,82,67.08,79.0,891.2662626262628,29.85408284684463,-1.660844920361368,1,92,9.62
graf_real_100_1000,0.1,67,66.95,78.0,860.7550505050505,29.338627277107744,-1.7136685961442415,1,92,9.48
graf_real_100_1000,0.1,31,66.81,79.0,855.8928282828283,29.255646092384087,-1.7167554121441204,1,93,9.42
graf_real_100_1000,0.1,47,66.57,79.0,896.8132323232325,29.94684010581471,-1.6626288887377487,1,89,9.55
graf_real_100_1000,0.1,98,66.34,78.0,895.6408080808084,29.927258612856747,-1.6218646517055935,1,94,9.84
graf_real_100_1000,0.1,40,66.3,76.0,840.8787878787879,28.997910060533464,-1.6148489163150062,1,91,10.17
graf_real_100_1000,0.1,99,66.16,78.0,847.509494949495,29.112016332598728,-1.6455595062965502,1,91,9.52
graf_real_100_1000,0.1,52,65.45,77.5,981.2601010101008,31.325071444612874,-1.4615325429398778,1,93,9.59
graf_real_100_1000,0.1,53,65.35,78.5,977.078282828283,31.258251435873426,-1.4407654412252562,1,92,9.19
graf_real_100_1000,0.1,8,65.3,80.0,1060.7171717171718,32.56865320698987,-1.3904509841257593,1,95,9.58
graf_real_100_1000,0.1,27,65.08,78.0,925.8723232323231,30.42815017762866,-1.5181212578690442,1,93,9.77
graf_real_100_1000,0.1,36,65.05,78.0,902.957070707071,30.049244095435597,-1.5311794242040142,1,90,9.43
graf_real_100_1000,0.1,46,64.96,79.0,996.4024242424241,31.56584268227959,-1.4650237990783816,1,92,9.39
